"member_i","religion_i","member_j","religion_j","similarity"
"Mike D. Rogers","Protestant","Jo Bonner","Protestant",1
"Mike D. Rogers","Protestant","Jo Bonner","Protestant",1
"Mike D. Rogers","Protestant","Jo Bonner","Protestant",1
"Mike D. Rogers","Protestant","Jo Bonner","Protestant",1
"Mike D. Rogers","Protestant","Jo Bonner","Protestant",1
"Mike D. Rogers","Protestant","Jo Bonner","Protestant",1
"Mike D. Rogers","Protestant","Jo Bonner","Protestant",1
"Mike D. Rogers","Protestant","Jo Bonner","Protestant",1
"Mike D. Rogers","Protestant","Jo Bonner","Protestant",1
"Mike D. Rogers","Protestant","Jo Bonner","Protestant",1
"Mike D. Rogers","Protestant","Jo Bonner","Protestant",1
"Mike D. Rogers","Protestant","Jo Bonner","Protestant",1
"Mike D. Rogers","Protestant","Jo Bonner","Protestant",1
"Mike D. Rogers","Protestant","Jo Bonner","Protestant",1
"Mike D. Rogers","Protestant","Jo Bonner","Protestant",1
"Mike D. Rogers","Protestant","Jo Bonner","Protestant",1
"Mike D. Rogers","Protestant","Mo Brooks","Protestant",1
"Mike D. Rogers","Protestant","Mo Brooks","Protestant",1
"Mike D. Rogers","Protestant","Mo Brooks","Protestant",1
"Mike D. Rogers","Protestant","Mo Brooks","Protestant",1
"Mike D. Rogers","Protestant","Mo Brooks","Protestant",1
"Mike D. Rogers","Protestant","Mo Brooks","Protestant",1
"Mike D. Rogers","Protestant","Mo Brooks","Protestant",1
"Mike D. Rogers","Protestant","Mo Brooks","Protestant",1
"Mike D. Rogers","Protestant","Mo Brooks","Protestant",1
"Mike D. Rogers","Protestant","Mo Brooks","Protestant",1
"Mike D. Rogers","Protestant","Mo Brooks","Protestant",1
"Mike D. Rogers","Protestant","Mo Brooks","Protestant",1
"Mike D. Rogers","Protestant","Mo Brooks","Protestant",1
"Mike D. Rogers","Protestant","Mo Brooks","Protestant",1
"Mike D. Rogers","Protestant","Mo Brooks","Protestant",1
"Mike D. Rogers","Protestant","Mo Brooks","Protestant",1
"Mike D. Rogers","Protestant","Mo Brooks","Protestant",1
"Mike D. Rogers","Protestant","Mo Brooks","Protestant",1
"Mike D. Rogers","Protestant","Mo Brooks","Protestant",1
"Mike D. Rogers","Protestant","Mo Brooks","Protestant",1
"Mike D. Rogers","Protestant","Mo Brooks","Protestant",1
"Mike D. Rogers","Protestant","Mo Brooks","Protestant",1
"Mike D. Rogers","Protestant","Mo Brooks","Protestant",1
"Mike D. Rogers","Protestant","Mo Brooks","Protestant",1
"Mike D. Rogers","Protestant","Mo Brooks","Protestant",1
"Mike D. Rogers","Protestant","Mo Brooks","Protestant",1
"Mike D. Rogers","Protestant","Mo Brooks","Protestant",1
"Mike D. Rogers","Protestant","Mo Brooks","Protestant",1
"Mike D. Rogers","Protestant","Mo Brooks","Protestant",1
"Mike D. Rogers","Protestant","Mo Brooks","Protestant",1
"Mike D. Rogers","Protestant","Mo Brooks","Protestant",1
"Mike D. Rogers","Protestant","Mo Brooks","Protestant",1
"Mike D. Rogers","Protestant","Mo Brooks","Protestant",1
"Mike D. Rogers","Protestant","Mo Brooks","Protestant",1
"Mike D. Rogers","Protestant","Mo Brooks","Protestant",1
"Mike D. Rogers","Protestant","Mo Brooks","Protestant",1
"Mike D. Rogers","Protestant","Mo Brooks","Protestant",1
"Mike D. Rogers","Protestant","Mo Brooks","Protestant",1
"Mike D. Rogers","Protestant","Mo Brooks","Protestant",1
"Mike D. Rogers","Protestant","Mo Brooks","Protestant",1
"Mike D. Rogers","Protestant","Mo Brooks","Protestant",1
"Mike D. Rogers","Protestant","Mo Brooks","Protestant",1
"Mike D. Rogers","Protestant","Mo Brooks","Protestant",1
"Mike D. Rogers","Protestant","Mo Brooks","Protestant",1
"Mike D. Rogers","Protestant","Mo Brooks","Protestant",1
"Mike D. Rogers","Protestant","Mo Brooks","Protestant",1
"Mike D. Rogers","Protestant","Mo Brooks","Protestant",1
"Mike D. Rogers","Protestant","Mo Brooks","Protestant",1
"Mike D. Rogers","Protestant","Mo Brooks","Protestant",1
"Mike D. Rogers","Protestant","Mo Brooks","Protestant",1
"Mike D. Rogers","Protestant","Mo Brooks","Protestant",1
"Mike D. Rogers","Protestant","Mo Brooks","Protestant",1
"Mike D. Rogers","Protestant","Mo Brooks","Protestant",1
"Mike D. Rogers","Protestant","Mo Brooks","Protestant",1
"Mike D. Rogers","Protestant","Mo Brooks","Protestant",1
"Mike D. Rogers","Protestant","Mo Brooks","Protestant",1
"Mike D. Rogers","Protestant","Mo Brooks","Protestant",1
"Mike D. Rogers","Protestant","Mo Brooks","Protestant",1
"Mike D. Rogers","Protestant","Mo Brooks","Protestant",1
"Mike D. Rogers","Protestant","Mo Brooks","Protestant",1
"Mike D. Rogers","Protestant","Mo Brooks","Protestant",1
"Mike D. Rogers","Protestant","Mo Brooks","Protestant",1
"Mike D. Rogers","Protestant","Mo Brooks","Protestant",1
"Mike D. Rogers","Protestant","Mo Brooks","Protestant",1
"Mike D. Rogers","Protestant","Mo Brooks","Protestant",1
"Mike D. Rogers","Protestant","Mo Brooks","Protestant",1
"Mike D. Rogers","Protestant","Mo Brooks","Protestant",1
"Mike D. Rogers","Protestant","Mo Brooks","Protestant",1
"Mike D. Rogers","Protestant","Mo Brooks","Protestant",1
"Mike D. Rogers","Protestant","Mo Brooks","Protestant",1
"Mike D. Rogers","Protestant","Mo Brooks","Protestant",1
"Mike D. Rogers","Protestant","Mo Brooks","Protestant",1
"Mike D. Rogers","Protestant","Mo Brooks","Protestant",1
"Mike D. Rogers","Protestant","Mo Brooks","Protestant",1
"Mike D. Rogers","Protestant","Mo Brooks","Protestant",1
"Terri A. Sewell","Protestant","Mo Brooks","Protestant",1
"Terri A. Sewell","Protestant","Mo Brooks","Protestant",1
"Terri A. Sewell","Protestant","Mo Brooks","Protestant",1
"Terri A. Sewell","Protestant","Mo Brooks","Protestant",1
"Terri A. Sewell","Protestant","Mo Brooks","Protestant",1
"Don Young","Protestant","Mo Brooks","Protestant",1
"Don Young","Protestant","Mo Brooks","Protestant",1
"Don Young","Protestant","Mo Brooks","Protestant",1
"Don Young","Protestant","Mo Brooks","Protestant",1
"Don Young","Protestant","Mo Brooks","Protestant",1
"Don Young","Protestant","Mo Brooks","Protestant",1
"Don Young","Protestant","Mo Brooks","Protestant",1
"Don Young","Protestant","Martha Roby","Protestant",1
"Don Young","Protestant","Martha Roby","Protestant",1
"Don Young","Protestant","Martha Roby","Protestant",1
"Don Young","Protestant","Martha Roby","Protestant",1
"Don Young","Protestant","Martha Roby","Protestant",1
"Don Young","Protestant","Martha Roby","Protestant",1
"Don Young","Protestant","Martha Roby","Protestant",1
"Don Young","Protestant","Martha Roby","Protestant",1
"Don Young","Protestant","Martha Roby","Protestant",1
"Don Young","Protestant","Martha Roby","Protestant",1
"Don Young","Protestant","Martha Roby","Protestant",1
"Don Young","Protestant","Martha Roby","Protestant",1
"Don Young","Protestant","Martha Roby","Protestant",1
"Don Young","Protestant","Martha Roby","Protestant",1
"Don Young","Protestant","Martha Roby","Protestant",1
"Don Young","Protestant","Martha Roby","Protestant",1
"Don Young","Protestant","Martha Roby","Protestant",1
"Don Young","Protestant","Martha Roby","Protestant",1
"Don Young","Protestant","Martha Roby","Protestant",1
"Don Young","Protestant","Martha Roby","Protestant",1
"Don Young","Protestant","Martha Roby","Protestant",1
"Don Young","Protestant","Martha Roby","Protestant",1
"Don Young","Protestant","Martha Roby","Protestant",1
"Don Young","Protestant","Martha Roby","Protestant",1
"Don Young","Protestant","Martha Roby","Protestant",1
"Don Young","Protestant","Martha Roby","Protestant",1
"Don Young","Protestant","Martha Roby","Protestant",1
"Don Young","Protestant","Martha Roby","Protestant",1
"Don Young","Protestant","Martha Roby","Protestant",1
"Don Young","Protestant","Martha Roby","Protestant",1
"Don Young","Protestant","Martha Roby","Protestant",1
"Don Young","Protestant","Martha Roby","Protestant",1
"Don Young","Protestant","Martha Roby","Protestant",1
"Don Young","Protestant","Martha Roby","Protestant",1
"Don Young","Protestant","Martha Roby","Protestant",1
"Don Young","Protestant","Martha Roby","Protestant",1
"Don Young","Protestant","Martha Roby","Protestant",1
"Don Young","Protestant","Martha Roby","Protestant",1
"Jeff Flake","Other","Martha Roby","Protestant",0
"Jeff Flake","Other","Martha Roby","Protestant",0
"Jeff Flake","Other","Martha Roby","Protestant",0
"Jeff Flake","Other","Martha Roby","Protestant",0
"Jeff Flake","Other","Martha Roby","Protestant",0
"Jeff Flake","Other","Martha Roby","Protestant",0
"Jeff Flake","Other","Mike D. Rogers","Protestant",0
"Jeff Flake","Other","Mike D. Rogers","Protestant",0
"Jeff Flake","Other","Mike D. Rogers","Protestant",0
"Jeff Flake","Other","Mike D. Rogers","Protestant",0
"Jeff Flake","Other","Mike D. Rogers","Protestant",0
"Jeff Flake","Other","Mike D. Rogers","Protestant",0
"Jeff Flake","Other","Mike D. Rogers","Protestant",0
"Jeff Flake","Other","Mike D. Rogers","Protestant",0
"Jeff Flake","Other","Mike D. Rogers","Protestant",0
"Jeff Flake","Other","Mike D. Rogers","Protestant",0
"Jeff Flake","Other","Mike D. Rogers","Protestant",0
"Jeff Flake","Other","Mike D. Rogers","Protestant",0
"Jeff Flake","Other","Mike D. Rogers","Protestant",0
"Jeff Flake","Other","Mike D. Rogers","Protestant",0
"Jeff Flake","Other","Mike D. Rogers","Protestant",0
"Jeff Flake","Other","Mike D. Rogers","Protestant",0
"Jeff Flake","Other","Mike D. Rogers","Protestant",0
"Jeff Flake","Other","Mike D. Rogers","Protestant",0
"Jeff Flake","Other","Mike D. Rogers","Protestant",0
"Jeff Flake","Other","Mike D. Rogers","Protestant",0
"Trent Franks","Protestant","Mike D. Rogers","Protestant",1
"Trent Franks","Protestant","Mike D. Rogers","Protestant",1
"Trent Franks","Protestant","Mike D. Rogers","Protestant",1
"Trent Franks","Protestant","Mike D. Rogers","Protestant",1
"Trent Franks","Protestant","Terri A. Sewell","Protestant",1
"Trent Franks","Protestant","Terri A. Sewell","Protestant",1
"Trent Franks","Protestant","Terri A. Sewell","Protestant",1
"Trent Franks","Protestant","Terri A. Sewell","Protestant",1
"Trent Franks","Protestant","Terri A. Sewell","Protestant",1
"Trent Franks","Protestant","Terri A. Sewell","Protestant",1
"Trent Franks","Protestant","Terri A. Sewell","Protestant",1
"Trent Franks","Protestant","Terri A. Sewell","Protestant",1
"Trent Franks","Protestant","Terri A. Sewell","Protestant",1
"Trent Franks","Protestant","Terri A. Sewell","Protestant",1
"Trent Franks","Protestant","Terri A. Sewell","Protestant",1
"Trent Franks","Protestant","Terri A. Sewell","Protestant",1
"Trent Franks","Protestant","Terri A. Sewell","Protestant",1
"Trent Franks","Protestant","Terri A. Sewell","Protestant",1
"Trent Franks","Protestant","Terri A. Sewell","Protestant",1
"Trent Franks","Protestant","Terri A. Sewell","Protestant",1
"Trent Franks","Protestant","Terri A. Sewell","Protestant",1
"Trent Franks","Protestant","Terri A. Sewell","Protestant",1
"Trent Franks","Protestant","Terri A. Sewell","Protestant",1
"Trent Franks","Protestant","Terri A. Sewell","Protestant",1
"Trent Franks","Protestant","Terri A. Sewell","Protestant",1
"Trent Franks","Protestant","Terri A. Sewell","Protestant",1
"Trent Franks","Protestant","Terri A. Sewell","Protestant",1
"Trent Franks","Protestant","Terri A. Sewell","Protestant",1
"Trent Franks","Protestant","Terri A. Sewell","Protestant",1
"Trent Franks","Protestant","Terri A. Sewell","Protestant",1
"Trent Franks","Protestant","Terri A. Sewell","Protestant",1
"Trent Franks","Protestant","Terri A. Sewell","Protestant",1
"Trent Franks","Protestant","Terri A. Sewell","Protestant",1
"Trent Franks","Protestant","Terri A. Sewell","Protestant",1
"Trent Franks","Protestant","Terri A. Sewell","Protestant",1
"Trent Franks","Protestant","Terri A. Sewell","Protestant",1
"Trent Franks","Protestant","Terri A. Sewell","Protestant",1
"Trent Franks","Protestant","Terri A. Sewell","Protestant",1
"Trent Franks","Protestant","Terri A. Sewell","Protestant",1
"Trent Franks","Protestant","Terri A. Sewell","Protestant",1
"Trent Franks","Protestant","Terri A. Sewell","Protestant",1
"Trent Franks","Protestant","Terri A. Sewell","Protestant",1
"Trent Franks","Protestant","Terri A. Sewell","Protestant",1
"Trent Franks","Protestant","Terri A. Sewell","Protestant",1
"Trent Franks","Protestant","Terri A. Sewell","Protestant",1
"Trent Franks","Protestant","Terri A. Sewell","Protestant",1
"Trent Franks","Protestant","Terri A. Sewell","Protestant",1
"Trent Franks","Protestant","Terri A. Sewell","Protestant",1
"Trent Franks","Protestant","Terri A. Sewell","Protestant",1
"Trent Franks","Protestant","Terri A. Sewell","Protestant",1
"Trent Franks","Protestant","Terri A. Sewell","Protestant",1
"Trent Franks","Protestant","Terri A. Sewell","Protestant",1
"Trent Franks","Protestant","Terri A. Sewell","Protestant",1
"Trent Franks","Protestant","Terri A. Sewell","Protestant",1
"Trent Franks","Protestant","Terri A. Sewell","Protestant",1
"Trent Franks","Protestant","Terri A. Sewell","Protestant",1
"Trent Franks","Protestant","Terri A. Sewell","Protestant",1
"Trent Franks","Protestant","Terri A. Sewell","Protestant",1
"Trent Franks","Protestant","Terri A. Sewell","Protestant",1
"Trent Franks","Protestant","Terri A. Sewell","Protestant",1
"Trent Franks","Protestant","Terri A. Sewell","Protestant",1
"Trent Franks","Protestant","Don Young","Protestant",1
"Trent Franks","Protestant","Don Young","Protestant",1
"Trent Franks","Protestant","Don Young","Protestant",1
"Trent Franks","Protestant","Don Young","Protestant",1
"Trent Franks","Protestant","Don Young","Protestant",1
"Trent Franks","Protestant","Don Young","Protestant",1
"Trent Franks","Protestant","Jeff Flake","Other",0
"Trent Franks","Protestant","Jeff Flake","Other",0
"Trent Franks","Protestant","Jeff Flake","Other",0
"Trent Franks","Protestant","Jeff Flake","Other",0
"Trent Franks","Protestant","Jeff Flake","Other",0
"Trent Franks","Protestant","Jeff Flake","Other",0
"Trent Franks","Protestant","Jeff Flake","Other",0
"Trent Franks","Protestant","Jeff Flake","Other",0
"Trent Franks","Protestant","Jeff Flake","Other",0
"Trent Franks","Protestant","Jeff Flake","Other",0
"Trent Franks","Protestant","Jeff Flake","Other",0
"Trent Franks","Protestant","Jeff Flake","Other",0
"Trent Franks","Protestant","Jeff Flake","Other",0
"Trent Franks","Protestant","Jeff Flake","Other",0
"Trent Franks","Protestant","Jeff Flake","Other",0
"Trent Franks","Protestant","Jeff Flake","Other",0
"Trent Franks","Protestant","Jeff Flake","Other",0
"Trent Franks","Protestant","Jeff Flake","Other",0
"Trent Franks","Protestant","Jeff Flake","Other",0
"Trent Franks","Protestant","Jeff Flake","Other",0
"Trent Franks","Protestant","Jeff Flake","Other",0
"Trent Franks","Protestant","Jeff Flake","Other",0
"Trent Franks","Protestant","Jeff Flake","Other",0
"Trent Franks","Protestant","Jeff Flake","Other",0
"Trent Franks","Protestant","Jeff Flake","Other",0
"Trent Franks","Protestant","Jeff Flake","Other",0
"Trent Franks","Protestant","Jeff Flake","Other",0
"Trent Franks","Protestant","Jeff Flake","Other",0
"Trent Franks","Protestant","Jeff Flake","Other",0
"Trent Franks","Protestant","Jeff Flake","Other",0
"Trent Franks","Protestant","Jeff Flake","Other",0
"Trent Franks","Protestant","Jeff Flake","Other",0
"Trent Franks","Protestant","Jeff Flake","Other",0
"Trent Franks","Protestant","Jeff Flake","Other",0
"Trent Franks","Protestant","Jeff Flake","Other",0
"Trent Franks","Protestant","Jeff Flake","Other",0
"Trent Franks","Protestant","Jeff Flake","Other",0
"Trent Franks","Protestant","Jeff Flake","Other",0
"Trent Franks","Protestant","Jeff Flake","Other",0
"Trent Franks","Protestant","Jeff Flake","Other",0
"Trent Franks","Protestant","Jeff Flake","Other",0
"Trent Franks","Protestant","Jeff Flake","Other",0
"Trent Franks","Protestant","Jeff Flake","Other",0
"Trent Franks","Protestant","Jeff Flake","Other",0
"Trent Franks","Protestant","Jeff Flake","Other",0
"Trent Franks","Protestant","Jeff Flake","Other",0
"Trent Franks","Protestant","Jeff Flake","Other",0
"Trent Franks","Protestant","Jeff Flake","Other",0
"Trent Franks","Protestant","Jeff Flake","Other",0
"Trent Franks","Protestant","Jeff Flake","Other",0
"Trent Franks","Protestant","Jeff Flake","Other",0
"Trent Franks","Protestant","Jeff Flake","Other",0
"Trent Franks","Protestant","Jeff Flake","Other",0
"Trent Franks","Protestant","Jeff Flake","Other",0
"Trent Franks","Protestant","Jeff Flake","Other",0
"Trent Franks","Protestant","Jeff Flake","Other",0
"Trent Franks","Protestant","Jeff Flake","Other",0
"Trent Franks","Protestant","Jeff Flake","Other",0
"Trent Franks","Protestant","Jeff Flake","Other",0
"Trent Franks","Protestant","Jeff Flake","Other",0
"Trent Franks","Protestant","Jeff Flake","Other",0
"Trent Franks","Protestant","Jeff Flake","Other",0
"Trent Franks","Protestant","Jeff Flake","Other",0
"Trent Franks","Protestant","Jeff Flake","Other",0
"Trent Franks","Protestant","Jeff Flake","Other",0
"Trent Franks","Protestant","Jeff Flake","Other",0
"Trent Franks","Protestant","Jeff Flake","Other",0
"Trent Franks","Protestant","Jeff Flake","Other",0
"Trent Franks","Protestant","Jeff Flake","Other",0
"Trent Franks","Protestant","Jeff Flake","Other",0
"Trent Franks","Protestant","Jeff Flake","Other",0
"Trent Franks","Protestant","Jeff Flake","Other",0
"Trent Franks","Protestant","Jeff Flake","Other",0
"Trent Franks","Protestant","Jeff Flake","Other",0
"Trent Franks","Protestant","Jeff Flake","Other",0
"Trent Franks","Protestant","Jeff Flake","Other",0
"Trent Franks","Protestant","Jeff Flake","Other",0
"Trent Franks","Protestant","Jeff Flake","Other",0
"Trent Franks","Protestant","Jeff Flake","Other",0
"Trent Franks","Protestant","Jeff Flake","Other",0
"Trent Franks","Protestant","Jeff Flake","Other",0
"Trent Franks","Protestant","Jeff Flake","Other",0
"Trent Franks","Protestant","Jeff Flake","Other",0
"Trent Franks","Protestant","Jeff Flake","Other",0
"Trent Franks","Protestant","Jeff Flake","Other",0
"Trent Franks","Protestant","Jeff Flake","Other",0
"Trent Franks","Protestant","Jeff Flake","Other",0
"Trent Franks","Protestant","Jeff Flake","Other",0
"Trent Franks","Protestant","Jeff Flake","Other",0
"Paul Gosar","Catholic","Jeff Flake","Other",0
"Paul Gosar","Catholic","Jeff Flake","Other",0
"Paul Gosar","Catholic","Jeff Flake","Other",0
